srcip,src_port,dstip,dst_port,protocol_type,flag,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,sload,dload,spkts,dpkts,swin,dwin,stcpb,dtcpb,smean,dmean,trans_depth,response_body_len,sjit,djit,timestamp,Ltime,sinpkt,dinpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,label,is_attack,attack_subcat,rate,hour,day_part,duration_from_times,id
,,,,tcp,FIN,0.02559,2934,3740,31,29,11,15,ftp,899726.4375,1147635.75,52,54,255,255,1464373857,3614990137,56,69,0,0,35.438544,0.865583,,,0.495392,0.481558,0.00068,0.000544,0.000136,0,0,0.0,1.0,1.0,1,1,6,6,1,1,4,Normal,0,,,4103.165191,,,,37076.0
,,,,tcp,FIN,1.140753,1684,10168,31,29,3,5,http,10968.19336,67352.0,14,18,255,255,1410940612,3557394027,120,565,1,3924,8832.535845,7736.724629,,,87.72369,67.070294,0.000731,0.000554,0.000177,0,0,1.0,0.0,0.0,3,1,3,2,2,1,1,Normal,0,,,27.175032,,,,31903.0
,,,,udp,INT,2.1e-05,114,0,254,0,0,0,dns,21714286.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,,,0.021,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,39,39,18,18,18,18,40,Generic,1,,,47619.048,,,,23189.0
,,,,tcp,FIN,0.513223,1066,720,254,252,3,2,-,15244.83496,9820.292969,12,8,255,255,487825587,1579166748,89,90,0,0,2360.934689,86.574086,,,44.316911,64.36843,0.13535,0.062634,0.072716,0,1,0.0,0.0,0.0,6,5,2,2,2,1,2,Fuzzers,1,,,37.020945,,,,61573.0
175.45.176.3,0.0,149.171.126.19,0.0,eigrp,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424230273.0,1424230273.0,0.008,0.0,0.0,0.0,0.0,0,2,,,0.0,3,3,2,27,2,2,3,Exploits,1,1.0,Web Application,24996875.390576176,3.0,night,0.0,
149.171.126.14,1043.0,175.45.176.1,53.0,udp,INT,7e-06,264,0,60,0,0,0,dns,150857136.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424254810.0,1424254810.0,0.007,0.0,0.0,0.0,0.0,0,0,,,0.0,38,38,38,38,38,21,38,unknown,0,0.0,unknown,37708898.72875304,10.0,morning,0.0,
,,,,tcp,FIN,0.55689,28726,764,254,252,13,4,-,399777.3125,10199.50098,32,14,255,255,3798284289,2520883576,898,55,0,0,1356.278823,48.286633,,,17.964193,37.693383,0.086269,0.045569,0.0407,0,1,0.0,0.0,0.0,5,5,2,2,2,1,5,Normal,0,,,80.805903,,,,42414.0
,,,,udp,INT,2.6e-05,114,0,254,0,0,0,dns,17538462.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,,,0.026,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,24,24,24,24,24,11,24,Generic,1,,,38461.5389,,,,153784.0
,,,,tcp,FIN,0.391027,44958,440,254,252,17,1,-,896817.875,8101.742188,40,10,255,255,102310955,2051962761,1124,44,1,0,912.551702,61.013246,,,10.026333,36.126555,0.105573,0.065261,0.040312,0,1,1.0,0.0,0.0,1,1,1,2,1,1,1,Exploits,1,,,125.311039,,,,9609.0
,,,,chaos,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,,,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,10,10,10,10,10,10,10,Exploits,1,,,333333.3215,,,,6679.0
,,,,arp,INT,0.0,46,0,0,0,0,0,-,0.0,0.0,1,0,0,0,0,0,46,0,0,0,0.0,0.0,,,60000.664,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,1,1,1,1,1,1,1,Normal,0,,,0.0,,,,73033.0
,,,,tcp,FIN,0.018326,1540,1644,31,29,4,4,-,630361.25,677943.9375,16,18,255,255,3196329810,1056410373,96,91,0,0,72.644302,2.132363,,,1.199133,1.050529,0.000586,0.000464,0.000122,0,0,0.0,0.0,0.0,12,15,6,6,5,1,5,Normal,0,,,1800.720349,,,,31530.0
,,,,tcp,FIN,1.515077,9134,678,254,252,6,4,-,45552.80078,3284.321533,18,12,255,255,4060093150,3703176958,507,57,0,0,5227.025447,213.216891,,,89.051468,129.697094,0.16522,0.088406,0.076814,0,1,0.0,0.0,0.0,5,4,2,3,1,1,1,Fuzzers,1,,,19.140941,,,,60677.0
,,,,udp,INT,7e-06,746,0,254,0,0,0,-,426285696.0,0.0,2,0,0,0,0,0,373,0,0,0,0.0,0.0,,,0.007,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,8,7,2,2,2,1,2,Fuzzers,1,,,142857.1409,,,,43726.0
,,,,tcp,FIN,0.586728,1034,754,254,252,3,2,-,12925.92188,8999.05957,12,8,255,255,4269197730,4164524017,86,94,0,0,2615.436781,109.046312,,,50.659637,75.577289,0.160265,0.057684,0.102581,0,1,0.0,0.0,0.0,8,3,1,3,1,1,3,Fuzzers,1,,,32.382979,,,,48676.0
,,,,sctp,CON,0.493444,632,496,254,60,0,0,-,7684.762695,4020.719727,4,2,0,0,0,0,158,248,0,0,232.599719,0.0,,,164.481328,0.01,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,3,2,1,1,1,DoS,1,,,10.132862,,,,10237.0
,,,,tcp,FIN,0.544216,5002,268,254,252,2,0,-,67414.41406,3292.810303,12,6,255,255,2150648439,2036117686,417,45,0,0,276235.0348,11277.68,,,2565.820583,5137.4805,0.116818,0.072724,0.044094,0,1,0.0,0.0,0.0,3,3,2,2,2,2,3,Fuzzers,1,,,31.237598,,,,60370.0
,,,,udp,INT,8e-06,134,0,62,0,0,0,dns,67000000.0,0.0,2,0,0,0,0,0,67,0,0,0,0.0,0.0,,,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,3,3,2,2,2,2,3,Exploits,1,,,125000.0003,,,,117568.0
,,,,udp,INT,9e-06,504,0,254,0,0,0,-,224000000.0,0.0,2,0,0,0,0,0,252,0,0,0,0.0,0.0,,,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,10,8,3,5,3,1,8,Fuzzers,1,,,111111.1072,,,,48703.0
,,,,tcp,FIN,0.618802,810,1024,62,252,2,2,http,9424.662109,11583.67285,10,8,255,255,3421785582,484322684,81,128,1,87,4370.202674,155.607469,,,68.755778,80.681,0.101702,0.053255,0.048447,0,1,1.0,0.0,0.0,1,1,1,1,1,1,1,Exploits,1,,,27.472438,,,,103323.0
,,,,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,,,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,11,11,10,10,10,10,11,Generic,1,,,125000.0003,,,,174166.0
,,,,tcp,FIN,0.937405,17266,354,254,252,7,1,-,139986.4531,2645.601562,20,8,255,255,3159730459,3264823288,863,44,0,0,3592.437374,169.225437,,,45.478894,120.165289,0.188249,0.096244,0.092005,0,1,0.0,0.0,0.0,4,4,1,1,1,1,2,Normal,0,,,28.802919,,,,82954.0
,,,,gre,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,,,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,4,4,1,1,1,1,4,DoS,1,,,333333.3215,,,,59295.0
,,,,udp,INT,4e-06,168,0,254,0,0,0,-,168000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,,,0.004,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,2,3,1,1,1,1,1,Reconnaissance,1,,,250000.0006,,,,52369.0
,,,,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,,,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,27,27,16,17,16,16,28,Generic,1,,,125000.0003,,,,163669.0
,,,,udp,INT,9e-06,324,0,254,0,0,0,-,144000000.0,0.0,2,0,0,0,0,0,162,0,0,0,0.0,0.0,,,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,26,26,14,14,14,2,26,Fuzzers,1,,,111111.1072,,,,53828.0
175.45.176.0,0.0,149.171.126.17,0.0,crtp,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424251650.0,1424251650.0,0.009,0.0,0.0,0.0,0.0,0,2,,,0.0,6,6,3,4,3,3,6,Analysis,1,1.0,Port Scanners,22219753.360737693,9.0,morning,0.0,
,,,,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,,,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,33,33,33,33,33,17,33,Generic,1,,,111111.1072,,,,128979.0
,,,,tcp,FIN,0.023966,3598,48710,31,29,7,24,-,1181340.25,15997664.0,60,62,255,255,926225857,926523109,60,786,0,0,22.1592,21.259569,,,0.400186,0.383049,0.00074,0.00059,0.00015,0,0,0.0,0.0,0.0,2,7,1,5,1,1,2,Normal,0,,,5048.819269,,,,32983.0
,,,,vmtp,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,,,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,12,12,6,6,5,5,17,DoS,1,,,111111.1072,,,,117152.0
59.166.0.4,24202.0,149.171.126.0,53.0,udp,CON,0.001028,130,162,31,29,0,0,dns,505836.5625,630350.1875,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424257339.0,1424257339.0,0.009,0.006,0.0,0.0,0.0,0,0,,,0.0,4,6,3,2,2,1,1,unknown,0,0.0,unknown,284046.41629726044,11.0,morning,0.0,
,,,,udp,INT,3e-06,114,0,254,0,0,0,dns,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,,,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,12,12,12,12,12,12,12,Generic,1,,,333333.3215,,,,132242.0
175.45.176.0,0.0,149.171.126.17,0.0,unas,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424251680.0,1424251680.0,0.003,0.0,0.0,0.0,0.0,0,2,,,0.0,2,2,2,2,2,2,2,Generic,1,1.0,IXIA,66644451.84938353,9.0,morning,0.0,
,,,,udp,INT,1e-05,1064,0,254,0,0,0,-,425600000.0,0.0,2,0,0,0,0,0,532,0,0,0,0.0,0.0,,,0.01,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,5,4,2,3,2,2,2,Normal,0,,,100000.0025,,,,67011.0
,,,,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,,,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,7,7,2,2,2,2,7,DoS,1,,,111111.1072,,,,52665.0
,,,,udp,INT,51.710243,39936,0,254,0,0,0,dns,6166.360352,0.0,512,0,0,0,0,0,78,0,0,0,157.606375,0.0,,,101.392437,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,23,1,1,17,1,1,1,Fuzzers,1,,,9.881988,,,,54502.0
175.45.176.3,0.0,149.171.126.19,0.0,unas,INT,6e-06,200,0,254,0,0,0,-,133333328.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424230338.0,1424230338.0,0.006,0.0,0.0,0.0,0.0,0,2,,,0.0,4,4,3,1,1,1,4,Exploits,1,1.0,SMB,33327778.70354941,3.0,night,0.0,
,,,,udp,INT,7e-06,114,0,254,0,0,0,dns,65142856.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,,,0.007,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,14,14,7,7,7,3,7,Generic,1,,,142857.1409,,,,56674.0
,,,,tcp,FIN,1.006989,1580,10168,31,29,3,5,http,11511.5459,76298.75,12,18,255,255,1561813827,3708267716,132,565,1,3924,9540.346545,7682.064341,,,91.512908,59.205295,0.000614,0.000496,0.000118,0,0,1.0,0.0,0.0,2,1,2,3,1,1,2,Normal,0,,,28.798726,,,,25130.0
,,,,tcp,FIN,0.535807,534,268,254,252,2,1,-,7181.69043,3344.487793,10,6,255,255,3233229093,3916642208,53,45,0,0,3007.992763,121.180086,,,59.433444,76.912797,0.185678,0.151238,0.03444,0,1,0.0,0.0,0.0,4,4,1,1,1,1,4,Normal,0,,,27.995154,,,,45473.0
,,,,udp,INT,5e-06,114,0,254,0,0,0,dns,91200000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,,,0.005,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,6,6,3,3,3,3,3,Generic,1,,,200000.0051,,,,58822.0
,,,,vrrp,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,,,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,4,4,1,1,1,1,4,Exploits,1,,,111111.1072,,,,112261.0
175.45.176.2,3976.0,149.171.126.18,143.0,tcp,FIN,2.88777,1466,98374,62,252,6,42,-,3917.209473,269431.4375,28,88,255,255,2906572727,1267745002,52,1118,0,0,6490.814508,3405.408934,1424242184.0,1424242187.0,106.954447,32.476805,0.143767,0.061433,0.082334,0,1,,,0.0,7,2,1,1,1,1,1,Exploits,1,1.0, Office Document,34573.390528132986,6.0,night,3.0,
,,,,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,,,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,6,6,3,3,3,3,3,Generic,1,,,111111.1072,,,,58394.0
,,,,tcp,FIN,0.705445,824,4096,62,252,2,3,http,8414.546875,42583.05078,10,12,255,255,3245284226,695302360,82,341,1,1547,4737.126361,4240.631931,,,78.382778,55.934909,0.125983,0.040639,0.085344,0,1,1.0,0.0,0.0,1,1,1,2,1,1,1,Exploits,1,,,29.768444,,,,3731.0
,,,,tcp,CON,0.548223,998,86,62,252,2,1,-,12141.04395,627.481873,6,2,255,255,1160832810,3790453772,166,43,0,0,5481.971253,0.0,,,109.6446,0.002,0.279868,0.093535,0.186333,0,3,0.0,0.0,0.0,4,4,3,3,3,1,4,Normal,0,,,12.768526,,,,81799.0
,,,,udp,CON,0.15671,144,414,62,252,0,0,dns,3675.579102,10567.29004,2,2,0,0,0,0,72,207,0,0,0.0,0.0,,,0.004,0.009,0.0,0.0,0.0,0,3,0.0,0.0,0.0,19,2,2,19,19,2,2,Exploits,1,,,19.143641,,,,134921.0
,,,,tcp,FIN,0.259745,4408,2768,31,29,7,7,-,130127.625,81710.90625,24,24,255,255,3053934558,3061409772,184,115,0,0,802.764643,22.633869,,,11.279957,11.268348,0.000714,0.000569,0.000145,0,0,0.0,0.0,0.0,8,7,3,9,1,1,3,Normal,0,,,180.946696,,,,30915.0
,,,,arp,INT,0.0,46,0,0,0,0,0,-,0.0,0.0,1,0,0,0,0,0,46,0,0,0,10.954513,0.0,,,60000.676,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,2,2,2,2,2,2,2,Normal,0,,,0.0,,,,109504.0
,,,,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,,,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,34,34,34,34,34,16,34,Generic,1,,,125000.0003,,,,136842.0
,,,,tcp,CON,59.947365,5127548,28404,62,252,1906,6,smtp,684094.25,3784.786865,3818,646,255,255,1911273281,3865980203,1343,44,0,0,1959.093342,115.523609,,,15.701049,92.910852,0.208151,0.112769,0.095382,0,3,0.0,0.0,0.0,1,1,1,3,1,1,1,Exploits,1,,,74.448644,,,,86081.0
,,,,tcp,FIN,0.512073,882,354,254,252,2,1,http,12404.48145,4843.05957,10,8,255,255,21175816,3059388978,88,44,0,0,3492.295035,118.464625,,,53.745,65.31857,0.115529,0.054834,0.060695,0,1,0.0,0.0,0.0,1,1,44,44,1,1,44,Exploits,1,,,33.198393,,,,64721.0
,,,,tcp,FIN,1.600185,1050,16410,62,252,7,13,pop3,5014.419922,79305.82813,22,30,255,255,2026784713,1422245107,48,547,0,0,6462.927223,4935.024379,,,76.199287,54.906968,0.062816,0.007465,0.055351,0,1,0.0,0.0,0.0,1,1,1,3,1,1,1,Exploits,1,,,31.871314,,,,8937.0
,,,,tcp,FIN,0.004778,3936,2456,31,29,7,7,-,6225198.5,3884470.5,18,18,255,255,263088899,2415711861,219,136,0,0,13.094824,0.330944,,,0.262118,0.249588,0.000657,0.000532,0.000125,0,0,0.0,0.0,0.0,7,7,6,4,1,1,4,Normal,0,,,7325.240594,,,,17994.0
,,,,udp,CON,0.001004,146,178,31,29,0,0,dns,581673.3125,709163.375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,,,0.009,0.007,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,4,1,1,1,1,1,Normal,0,,,2988.047923,,,,34390.0
,,,,udp,INT,1.1e-05,104,0,254,0,0,0,-,37818180.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,,,0.011,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,2,3,1,2,1,1,1,Fuzzers,1,,,90909.0902,,,,58245.0
,,,,tcp,FIN,0.341533,758,268,254,252,2,1,-,15998.4541,5246.930664,10,6,255,255,307042165,2761047504,76,45,0,0,1921.107538,77.776977,,,37.936,51.695199,0.116186,0.083048,0.033138,0,1,0.0,0.0,0.0,7,7,3,3,2,1,7,Normal,0,,,43.919621,,,,77785.0
,,,,tcp,FIN,0.814421,564,354,254,252,2,1,-,4990.04834,3045.108154,10,8,255,255,1024949283,1136832857,56,44,0,0,6270.246609,150.503312,,,84.644556,111.433289,0.091493,0.034381,0.057112,0,1,0.0,0.0,0.0,1,1,1,1,1,1,1,Reconnaissance,1,,,20.873725,,,,163174.0
,,,,tcp,FIN,0.369024,1958,702,254,252,4,4,ftp,39433.75,13961.15137,14,12,255,255,2686848950,340493144,140,59,0,0,1413.420212,37.197383,,,26.462308,31.438273,0.038981,0.023191,0.01579,0,1,0.0,0.0,0.0,1,1,1,1,1,1,1,Exploits,1,,,67.74627,,,,57546.0
,,,,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,,,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,34,34,34,34,34,18,34,Generic,1,,,111111.1072,,,,122928.0
,,,,tcp,FIN,0.506344,37230,3380,31,29,18,8,smtp,576920.0,52138.46484,52,42,255,255,924784737,925798210,716,80,0,0,781.221351,25.337342,,,9.921589,12.337171,0.00064,0.000516,0.000124,0,0,0.0,0.0,0.0,2,2,3,2,1,1,2,Normal,0,,,183.669593,,,,3648.0
,,,,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,,,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,33,33,33,33,33,17,34,Generic,1,,,125000.0003,,,,174455.0
,,,,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,,,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,31,31,12,12,12,12,31,Generic,1,,,111111.1072,,,,148230.0
,,,,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,,,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,14,14,6,6,5,5,17,Exploits,1,,,111111.1072,,,,92504.0
,,,,udp,INT,3e-06,114,0,254,0,0,0,dns,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,,,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,23,23,9,9,9,9,23,Generic,1,,,333333.3215,,,,139526.0
,,,,tcp,FIN,0.018371,1540,1644,31,29,4,4,-,628817.125,676283.25,16,18,255,255,3860324958,3870423295,96,91,0,0,73.947881,2.023442,,,1.204,1.052588,0.000602,0.000474,0.000128,0,0,0.0,0.0,0.0,9,12,8,9,6,1,6,Normal,0,,,1796.309314,,,,27534.0
,,,,tcp,FIN,0.71858,2516,268,254,252,2,1,-,25216.39844,2493.807129,10,6,255,255,4215343048,1573605604,252,45,0,0,3943.754079,182.245109,,,75.837111,114.524398,0.200703,0.145949,0.054754,0,1,0.0,0.0,0.0,4,3,2,3,2,1,3,Normal,0,,,20.874502,,,,40893.0
,,,,arp,INT,0.0,46,0,0,0,0,0,-,0.0,0.0,1,0,0,0,0,0,46,0,0,0,0.0,0.0,,,60000.676,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,1,1,1,1,1,1,1,Normal,0,,,0.0,,,,44631.0
,,,,tcp,FIN,2.030666,386310,3582,62,252,152,8,smtp,1516995.875,13887.06836,310,62,255,255,2196204240,1610163875,1246,58,0,0,739.826215,41.74682,,,6.614547,32.655623,0.063507,0.019634,0.043873,0,1,0.0,0.0,0.0,1,1,1,1,1,1,1,Exploits,1,,,182.698671,,,,5699.0
,,,,tcp,FIN,1.606909,158728,1042,254,252,59,1,-,783855.1875,4973.523438,124,24,255,255,1503830605,1932306630,1280,43,0,0,1446.913888,84.632352,,,12.61152,66.637352,0.16307,0.074245,0.088825,0,1,0.0,0.0,0.0,5,5,1,1,1,1,4,Fuzzers,1,,,91.479976,,,,74808.0
,,,,udp,INT,1.2e-05,114,0,254,0,0,0,dns,38000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,,,0.012,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,8,8,2,2,2,2,2,Generic,1,,,83333.33039,,,,50566.0
59.166.0.9,4506.0,149.171.126.5,42352.0,tcp,FIN,0.012055,2542,23354,31,29,7,14,-,1645126.5,15129324.0,40,42,255,255,529466774,2679373084,64,556,0,0,17.287078,16.440422,1424253801.0,1424253801.0,0.295333,0.279293,0.000734,0.000595,0.000139,0,0,,,0.0,5,1,2,4,1,1,1,unknown,0,0.0,unknown,2148154.1146284435,10.0,morning,0.0,
175.45.176.0,1043.0,149.171.126.12,53.0,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424225888.0,1424225888.0,0.008,0.0,0.0,0.0,0.0,0,2,,,0.0,8,8,8,8,8,8,8,Generic,1,1.0,IXIA,14248218.972628422,2.0,night,0.0,
,,,,tcp,FIN,0.788967,17352,768,254,252,8,4,ftp,167956.3281,7239.846191,22,14,255,255,3971727002,641945191,789,55,0,0,2547.988267,72.262898,,,37.569857,52.074309,0.129772,0.073909,0.055863,0,1,0.0,0.0,0.0,2,2,19,1,1,1,2,Fuzzers,1,,,44.361804,,,,169289.0
,,,,unas,INT,4e-06,200,0,254,0,0,0,-,200000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,,,0.004,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,11,11,2,6,2,2,2,Fuzzers,1,,,250000.0006,,,,51084.0
59.166.0.3,26350.0,149.171.126.4,53.0,udp,CON,0.001068,130,162,31,29,0,0,dns,486891.4063,606741.5625,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424232380.0,1424232380.0,0.011,0.011,0.0,0.0,0.0,0,0,,,0.0,2,1,2,6,1,1,1,unknown,0,0.0,unknown,273407.98370038986,4.0,night,0.0,
,,,,tcp,CON,0.71646,978,86,62,252,2,1,-,9100.298828,480.138458,6,2,255,255,1386876440,2961907457,163,43,0,0,7190.188966,0.0,,,143.292,0.004,0.327012,0.185078,0.141934,0,3,0.0,0.0,0.0,6,5,2,2,2,1,5,Normal,0,,,9.770259,,,,75829.0
,,,,tcp,FIN,0.913206,546,268,254,252,2,1,-,4310.089844,1962.317383,10,6,255,255,1240811830,2147437189,55,45,0,0,5355.691346,277.006625,,,101.355889,161.548797,0.190845,0.105459,0.085386,0,1,0.0,0.0,0.0,5,5,2,3,2,1,5,Normal,0,,,16.425648,,,,44332.0
,,,,tcp,FIN,0.208676,3770,268,254,252,3,1,http,132492.4844,8587.475586,12,6,255,255,2184906661,1162745952,314,45,1,0,1091.983539,60.70918,,,17.78,39.157801,0.04873,0.012882,0.035848,0,1,1.0,0.0,0.0,2,1,1,3,1,1,1,Exploits,1,,,81.466006,,,,90987.0
,,,,tcp,FIN,1.091928,1684,10168,31,29,3,5,http,11458.63086,70363.61719,14,18,255,255,2204205828,2205165846,120,565,1,3924,8790.714078,7699.957139,,,83.968462,64.201235,0.000617,0.000503,0.000114,0,0,1.0,0.0,0.0,2,2,3,1,1,1,1,Normal,0,,,28.39015,,,,38315.0
,,,,unas,INT,4e-06,200,0,254,0,0,0,-,200000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,,,0.004,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,7,7,3,7,3,3,7,Fuzzers,1,,,250000.0006,,,,77663.0
,,,,tcp,FIN,0.015863,2766,27770,31,29,7,16,-,1363676.5,13700814.0,44,46,255,255,3168147490,3168471231,63,604,0,0,20.385863,19.925878,,,0.361465,0.345614,0.000777,0.000647,0.00013,0,0,0.0,0.0,0.0,8,2,1,6,1,1,1,Normal,0,,,5610.540433,,,,40822.0
,,,,tcp,REQ,9e-06,90,0,254,0,1,0,-,40000000.0,0.0,2,0,255,0,0,0,45,0,0,0,0.0,0.0,,,0.009,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,7,4,3,5,1,1,22,Normal,0,,,111111.1072,,,,74744.0
,,,,tcp,FIN,0.333102,628,268,254,252,1,0,-,13593.43457,5379.733887,10,6,255,255,959715744,3854727092,63,45,0,0,706440.2154,26318.746,,,7096.3645,11826.025,0.133598,0.095952,0.037646,0,1,0.0,0.0,0.0,8,7,3,4,3,2,7,Normal,0,,,45.031253,,,,42799.0
,,,,tcp,FIN,30.609938,28056,833598,254,252,101,280,http,7299.328613,217485.1875,220,576,255,255,2074616180,3229201587,128,1447,1,4078,6638.164931,4307.509807,,,139.620808,53.046139,0.205182,0.108393,0.096789,0,1,1.0,0.0,0.0,3,1,1,1,1,1,1,Exploits,1,,,25.971957,,,,112651.0
,,,,tcp,FIN,7.029146,3258,432663,62,252,6,165,-,3655.635986,490947.8125,70,334,255,255,2929868959,2908167760,47,1295,0,0,5355.649167,2464.669637,,,101.871679,20.661904,0.393694,0.189418,0.204276,0,1,0.0,0.0,0.0,1,2,2,1,1,1,1,Exploits,1,,,57.33271,,,,68183.0
,,,,tcp,FIN,1.419577,892,1226,62,252,2,2,http,4609.82373,6221.571777,12,10,255,255,3578640146,2085557976,74,123,1,168,8038.077454,232.804594,,,129.052452,149.553109,0.14414,0.07266,0.07148,0,1,1.0,0.0,0.0,3,3,1,1,1,1,3,Analysis,1,,,14.793139,,,,171598.0
,,,,udp,CON,0.001132,146,178,31,29,0,0,dns,515901.0625,628975.25,2,2,0,0,0,0,73,89,0,0,0.0,0.0,,,0.011,0.009,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,5,7,1,1,1,1,Normal,0,,,2650.176667,,,,36452.0
